seed,baseline_kappa,optimized_kappa,kappa_improvement,quadratic_baseline_kappa,quadratic_optimized_kappa,quadratic_kappa_improvement,linear_baseline_kappa,linear_optimized_kappa,linear_kappa_improvement,val_kappa,baseline_accuracy,optimized_accuracy,baseline_mae,optimized_mae,within_one_baseline,within_one_optimized,pearson_recovery,spearman_recovery,cat_proportions,recovered_thresholds,status,config
60,0.7350427350427351,0.817351598173516,0.0823088631307809,0.7350427350427351,0.817351598173516,0.0823088631307809,0.5865346534653465,0.6600337268128162,0.07349907334746975,0.8005572489998095,0.6111111111111112,0.625,0.4027777777777778,0.3888888888888889,0.9861111111111112,0.9861111111111112,0.8612640499083533,0.8742362852916589,"(0.397, 0.188, 0.197, 0.218)","(2.098, 2.503, 3.103)",ok,noise=0.6
61,0.6390374331550801,0.7386448250186151,0.09960739186353496,0.6390374331550801,0.7386448250186151,0.09960739186353496,0.4902411021814007,0.5773745997865529,0.08713349760515221,0.7764446841017345,0.5416666666666666,0.5833333333333334,0.5138888888888888,0.4583333333333333,0.9444444444444444,0.9583333333333334,0.7877430828890291,0.8108881600102903,"(0.395, 0.181, 0.21, 0.214)","(1.968, 2.544, 3.119)",ok,noise=0.6
42,0.6452795600366636,0.7245657568238213,0.07928619678715765,0.6452795600366636,0.7245657568238213,0.07928619678715765,0.45916795069337446,0.5766312594840668,0.11746330879069233,0.6837713910410002,0.4861111111111111,0.6111111111111112,0.5416666666666666,0.4305555555555556,0.9722222222222222,0.9583333333333334,0.775404328333044,0.7768666795292303,"(0.386, 0.183, 0.193, 0.238)","(2.13, 2.598, 3.302)",ok,noise=0.8
43,0.6818443804034582,0.6973427413301305,0.015498360926672339,0.6818443804034582,0.6973427413301305,0.015498360926672339,0.518479408658923,0.5252747252747253,0.006795316615802349,0.6973735694023281,0.5277777777777778,0.5138888888888888,0.5277777777777778,0.5833333333333334,0.9444444444444444,0.9027777777777778,0.7719528268987798,0.7842626535468521,"(0.405, 0.181, 0.191, 0.223)","(2.122, 2.642, 3.271)",ok,noise=0.8
44,0.6538461538461539,0.7597864768683275,0.1059403230221736,0.6538461538461539,0.7597864768683275,0.1059403230221736,0.46717267552182173,0.6045272969374167,0.13735462141559496,0.741652190034126,0.4861111111111111,0.6111111111111112,0.5416666666666666,0.4583333333333333,0.9722222222222222,0.9444444444444444,0.810579222149329,0.807640362724291,"(0.403, 0.179, 0.187, 0.231)","(2.434, 2.574, 3.011)",ok,noise=0.8
45,0.7,0.6862017804154303,-0.013798219584569615,0.7,0.6862017804154303,-0.013798219584569615,0.5317073170731708,0.556219648860665,0.024512331787494235,0.738020125896391,0.5833333333333334,0.625,0.4444444444444444,0.4583333333333333,0.9722222222222222,0.9305555555555556,0.7780798226195577,0.7711106823589942,"(0.397, 0.176, 0.186, 0.241)","(2.211, 2.623, 3.167)",ok,noise=0.8
46,0.339622641509434,0.44811320754716977,0.10849056603773577,0.339622641509434,0.44811320754716977,0.10849056603773577,0.22867737948084055,0.34282584884994516,0.11414846936910461,0.7604804813054586,0.4027777777777778,0.4861111111111111,0.7222222222222222,0.6944444444444444,0.875,0.8333333333333334,0.5063109491452397,0.507428130426394,"(0.399, 0.166, 0.2, 0.235)","(2.012, 2.599, 3.052)",ok,noise=0.8
47,0.603401623502126,0.5803443328550932,-0.02305729064703277,0.603401623502126,0.5803443328550932,-0.02305729064703277,0.4765957446808511,0.45779334500875646,-0.018802399672094627,0.6664758717858401,0.5416666666666666,0.5555555555555556,0.5694444444444444,0.5972222222222222,0.8888888888888888,0.8472222222222222,0.8260161165338231,0.8077046755418357,"(0.403, 0.185, 0.192, 0.22)","(2.131, 2.374, 3.355)",ok,noise=0.8
48,0.6125984251968504,0.7169459962756053,0.10434757107875492,0.6125984251968504,0.7169459962756053,0.10434757107875492,0.42435424354243545,0.5631399317406143,0.13878568819817882,0.7452760281585773,0.4722222222222222,0.5833333333333334,0.5416666666666666,0.4444444444444444,0.9861111111111112,0.9861111111111112,0.8204232216126973,0.847289214740498,"(0.401, 0.174, 0.19, 0.235)","(1.915, 2.543, 3.267)",ok,noise=0.8
49,0.5558659217877095,0.6556456643792888,0.09977974259157929,0.5558659217877095,0.6556456643792888,0.09977974259157929,0.41889763779527556,0.5253974408685537,0.10649980307327811,0.7272692676862709,0.5138888888888888,0.6111111111111112,0.5694444444444444,0.4722222222222222,0.9166666666666666,0.9166666666666666,0.7651479048275516,0.7761913949450128,"(0.387, 0.179, 0.2, 0.234)","(1.898, 2.631, 3.233)",ok,noise=0.8
